word,tag
Moscow,ORG
Newsroom,ORG
BRATISLAVA,LOC
Bratislava,LOC
Baruch,PER
Meyers,PER
Reuters,ORG
American,MISC
Meyers,PER
Albanian,PER
TIRANA,LOC
Sali,PER
Berisha,PER
Berisha,PER
Italian,MISC
Oscar,PER
Luigi,PER
Scalfaro,PER
Buza,PER
Tirana,ORG
Qazim,PER
Gjonaj,PER
Buza,PER
Gjonaj,PER
Polish,MISC
Pope,LOC
WARSAW,LOC
Poland,LOC
Aleksander,PER
Kwasniewski,PER
Pope,PER
John,PER
Paul,PER
Vatican,LOC
Warsaw,LOC
Kwasniewski,PER
Italy,LOC
Oscar,PER
Scalfaro,PER
Pope,ORG
Dariusz,PER
Rosati,PER
Rosati,PER
Warsaw,LOC
Vatican,LOC
Democratic,MISC
Left,MISC
Alliance,MISC
Catholic,ORG
Church,ORG
Poland,LOC
Vatican,LOC
Poland,LOC
Kwasniewski,PER
Russia,LOC
Norilsk,PER
Lynnley,PER
Browning,PER
MOSCOW,LOC
Russian,MISC
Alexander,PER
Livshits,PER
Norilsk,PER
Nickel,PER
Konstantin,PER
Chernyshev,PER
Moscow,LOC
Rinaco,PER
Plus,PER
Norilsk,MISC
Livshits,PER
Itar-Tass,ORG
Livshits,MISC
RAO,ORG
Norilsky,ORG
Nikel,ORG
Christopher,PER
Granville,PER
United,LOC
City,LOC
Bank,LOC
Moscow,LOC
Russian,MISC
International,ORG
Monetary,ORG
Fund,ORG
Moscow,LOC
Russia,LOC
Chernyshev,PER
Far,PER
North,PER
Moscow,LOC
Norilsk,PER
Norilsk,PER
Norilsk,LOC
Tass,ORG
Livshits,PER
Duma,PER
Norilsk,LOC
Norilsk,LOC
Chernyshev,PER
Krasnoyarsk,LOC
Norilsk,LOC
Norilsk,ORG
Russian,MISC
Uneximbank,ORG
Interrosimpex,LOC
Norilsk,PER
Norilsk,ORG
Moscow,ORG
Newsroom,ORG
Estonian,ORG
Tallinna,ORG
Pank,ORG
TALLINN,LOC
Tallinna,PER
Pank,PER
Estonia,LOC
Tallinna,ORG
Pank,ORG
Riga,ORG
Newsroom,ORG
Russia,LOC
Albright,LOC
MOSCOW,LOC
Russia,LOC
Madeleine,PER
Albright,PER
U.S.,LOC
Bill,PER
Clinton,PER
Interfax,ORG
Igor,PER
Ivanov,PER
Moscow,LOC
Albright,LOC
Clinton,PER
Boris,PER
Yeltsin,PER
Clinton,PER
Yeltsin,PER
Russian,MISC
Ivanov,PER
Interfax,ORG
Interfax,ORG
Albright,PER
Washington,LOC
U.S.,LOC
United,ORG
Nations,ORG
NATO,ORG
Russia,LOC
NATO,ORG
Europe,LOC
Warsaw,PER
Pact,PER
Kremlin,LOC
MOSCOW,LOC
Russian,MISC
Boris,PER
Yeltsin,PER
Interfax,ORG
Yegor,PER
Stroyev,PER
Yeltsin,PER
Russia,LOC
Yeltsin,PER
Kremlin,LOC
Mikhail,PER
Gorbachev,PER
Soviet,LOC
Union,LOC
Yeltsin,PER
Renat,PER
Akchurin,PER
Itar-Tass,ORG
Yeltsin,PER
Slovak,MISC
MP,MISC
BRATISLAVA,LOC
Slovak,MISC
France,LOC
Second,MISC
Empire,MISC
Napoleon,PER
III,PER
Franco-Prussian,MISC
Skeleton,LOC
Canyon,LOC
Arizona,LOC
Geronimo,PER
Red,MISC
Indian,MISC
Nelson,PER
Miles,PER
French,MISC
Darius,PER
Milhaud,PER
La,MISC
Creation,MISC
du,MISC
Monde,MISC
Madame,MISC
Bovary,MISC
U.S.,LOC
Max,PER
Delbruck,PER
Nobel,MISC
Prize,MISC
Edvard,PER
Grieg,PER
Norwegian,MISC
Peer,MISC
Gynt,MISC
Suite,MISC
Bergen,LOC
U.S.,LOC
Edward,PER
Dmytryk,PER
Crossfire,MISC
Hollywood,LOC
Farewell,MISC
My,MISC
lovely,MISC
Boy,MISC
Scout,MISC
Rally,MISC
Crystal,ORG
Palace,ORG
London,LOC
Brussels,LOC
Antwerp,LOC
Belgium,LOC
British,MISC
Canadian,MISC
World,MISC
War,MISC
Two,MISC
Wilhelmina,PER
Netherlands,LOC
World,MISC
Wars,MISC
One,MISC
Two,MISC
Juliana,PER
Robert,PER
Schuman,PER
French,MISC
European,ORG
Coal,ORG
and,ORG
Steel,ORG
Community,ORG
Forth,LOC
Road,LOC
Bridge,LOC
Scotland,LOC
Albert,PER
Schweitzer,PER
Gabon,LOC
J.S.,PER
Bach,PER
Nobel,MISC
Peace,MISC
Prize,MISC
Brotherhood,ORG
of,ORG
Nations,ORG
Olympic,MISC
Games,MISC
U.S.,LOC
Mark,PER
Spitz,PER
Olympiad,MISC
East,LOC
Germany,LOC
United,LOC
States,LOC
E.F.,PER
(,PER
Fritz,PER
),PER
Schumacher,PER
Small,MISC
is,MISC
Beautiful,MISC
Switzerland,LOC
Georges,PER
Simenon,PER
Inspector,PER
Maigret,PER
Bulgaria,LOC
Communist,MISC
Todor,PER
Zhivkov,PER
Jerusalem,LOC
Israel,LOC
David,PER
Jewish,MISC
Fourth,MISC
World,MISC
Conference,MISC
on,MISC
Women,MISC
U.N.,ORG
China,LOC
Great,LOC
Hall,LOC
of,LOC
the,LOC
People,LOC
U.N.,ORG
UK,LOC
London,LOC
LONDON,LOC
British,MISC
London,LOC
Heathrow,LOC
Gatwick,LOC
Stansted,LOC
Department,ORG
of,ORG
Transport,ORG
Goschen,PER
Heathrow,LOC
Gatwick,LOC
London,ORG
Newsroom,ORG
Philippoussis,PER
Woodforde,PER
U.S.,MISC
Open,MISC
NEW,LOC
YORK,LOC
Mark,PER
Philippoussis,PER
Australian,MISC
Mark,PER
Woodforde,PER
U.S.,MISC
Open,MISC
Davis,MISC
Cup,MISC
Philippoussis,PER
Pete,PER
Sampras,PER
United,LOC
States,LOC
Australian,MISC
Open,MISC
Sydney,ORG
Newsroom,ORG
union-England,MISC
Five,MISC
Nations,MISC
LONDON,LOC
England,LOC
Five,MISC
Nations,MISC
Rupert,PER
Murdoch,PER
Sky,ORG
Four,ORG
Nations,ORG
TV,ORG
Committee,ORG
Scotland,LOC
Wales,LOC
Ireland,LOC
France,LOC
Rugby,ORG
Football,ORG
Union,ORG
Five,MISC
Nations,MISC
England,LOC
Sky,ORG
England,LOC
British,ORG
Broadcasting,ORG
Corporation,ORG
France,LOC
Five,MISC
Nations,MISC
Tom,PER
Kiernan,PER
England,LOC
NZ,LOC
WELLINGTON,LOC
World,MISC
Cup,MISC
Sri,LOC
Lanka,LOC
New,LOC
Zealand,LOC
New,LOC
Zealand,LOC
Sri,MISC
Lankans,MISC
Hamilton,LOC
Wellington,LOC
Auckland,LOC
Christchurch,LOC
Dunedin,LOC
England,LOC
New,LOC
Zealand,LOC
Sri,LOC
Lanka,LOC
Pakistan,LOC
Sharjah,LOC
Pakistan,LOC
Burundi,LOC
African,MISC
Cup,MISC
CAIRO,LOC
African,LOC
Football,LOC
Confederation,LOC
CAF,ORG
Burundi,LOC
African,MISC
Nations,MISC
Cup,MISC
Central,LOC
African,LOC
Republic,LOC
Burundi,LOC
Bangui,LOC
Central,LOC
African,LOC
Republic,LOC
Guinea,LOC
Sierra,LOC
Leone,LOC
Tunisia,LOC
Burundi-Central,MISC
Africa,MISC
Burundi,LOC
21st,MISC
African,MISC
Cup,MISC
of,MISC
Nations,MISC
CAF,ORG
India,LOC
Sri,LOC
Lanka,LOC
COLOMBO,LOC
India,LOC
Sri,LOC
Lanka,LOC
Singer,MISC
World,MISC
Series,MISC
Canada,LOC
Chinese,MISC
VANCOUVER,LOC
British,LOC
Columbia,LOC
Canada,LOC
Chinese,MISC
Hong,LOC
Kong,LOC
British,MISC
China,LOC
Vancouver,ORG
Sun,ORG
Garrett,PER
Lambert,PER
Canada,LOC
Hong,LOC
Kong,LOC
Lambert,PER
Canada,LOC
Ottawa,LOC
Chinese,MISC
Hong,LOC
Kong,LOC
Chinese,MISC
Britain,LOC
Hong,LOC
Kong,LOC
China,LOC
Canada,LOC
Lloyd,PER
Axworthy,PER
Hong,LOC
Kong,LOC
Chris,PER
Patten,PER
Canada,LOC
Hong,LOC
Kong,LOC
China,LOC
Chinese,MISC
Hong,LOC
Kong,LOC
Hong,LOC
Kong,LOC
Ivorian,MISC
ABIDJAN,LOC
Ivorian,MISC
Raphael,PER
Lapke,PER
Ivorian,MISC
Le,ORG
Populaire,ORG
Reuters,ORG
Ivorian,MISC
La,ORG
Voie,ORG
Henri,PER
Konan,PER
Bedie,PER
La,ORG
Voie,ORG
Bedie,PER
ASEC,ORG
Orlando,PER
Pirates,PER
South,LOC
Africa,LOC
African,MISC
Champions,MISC
Cup,MISC
United,LOC
States,LOC
Abidjan,LOC
Bedie,PER
La,ORG
Voie,ORG
Bedie,PER
Sierra,LOC
Leone,LOC
FREETOWN,LOC
Sierra,MISC
Leonean,MISC
Foindu,LOC
Eastern,ORG
Region,ORG
Brigade,ORG
Fallah,PER
Sewa,PER
Sewa,PER
Foindu,LOC
Mano,LOC
Junction,LOC
Tongo,LOC
Field,LOC
Freetown,LOC
Oksana,PER
Ravllova,PER
Russia,LOC
Sammiya,PER
Eriko,PER
Japan,LOC
Chris,PER
Witty,PER
U.S.,LOC
Xue,PER
Rulhong,PER
China,LOC
WORLD,MISC
CUP,MISC
WHISTLER,LOC
British,LOC
Columbia,LOC
World,MISC
Cup,MISC
Whistler,PER
Mountain,PER
World,MISC
Cup,MISC
World,MISC
Cup,MISC
Bernd,PER
Zobel,PER
Canadian,MISC
GLASGOW,LOC
Scottish,MISC
Billy,PER
Dodds,PER
Aberdeen,ORG
Pierre,PER
Van,PER
Hooydonk,PER
Celtic,LOC
Paul,PER
Gascoigne,PER
Rangers,ORG
Paul,PER
Wright,PER
Ally,PER
McCoist,PER
Rangers,ORG
Andreas,PER
Thom,PER
Celtic,ORG
Dean,PER
Windass,PER
Aberdeen,ORG
Brian,PER
Laudrup,PER
Rangers,ORG
Darren,PER
Jackson,PER
Hibernian,LOC
Peter,PER
van,PER
Vossen,PER
Rangers,ORG
Gerry,PER
Britton,PER
Dunfermline,LOC
Colin,PER
Cameron,PER
Hearts,ORG
Robert,PER
Dundee,ORG
United,ORG
Paolo,PER
Di,PER
Canio,PER
Celtic,ORG
LONDON,LOC
English,MISC
Ian,PER
Wright,PER
Arsenal,ORG
Fabrizio,PER
Ravanelli,PER
Middlesbrough,ORG
Alan,PER
Shearer,PER
Newcastle,LOC
Matthew,PER
Le,PER
Tissier,PER
Southampton,ORG
Dwight,PER
Yorke,PER
Aston,ORG
Villa,ORG
Les,PER
Ferdinand,PER
Newcastle,ORG
Efan,PER
Ekoku,PER
Wimbledon,ORG
Gianluca,PER
Vialli,PER
Chelsea,ORG
Robbie,PER
Earle,PER
Wimbledon,ORG
Les,PER
Ferdinand,PER
Newcastle,LOC
Marcus,PER
Gayle,PER
Wimbledon,ORG
Gary,PER
Speed,PER
Everton,ORG
Chris,PER
Sutton,PER
Blackburn,ORG
Robbie,PER
Fowler,PER
Steve,PER
McManaman,PER
Peter,PER
Beardsley,PER
Newcastle,ORG
NORTHERN,PER
IRELAND,PER
LONDON,LOC
Northern,LOC
Ireland,LOC
Ards,ORG
Crusaders,ORG
Cliftonville,ORG
Portadown,ORG
Glenavon,ORG
Linfield,ORG
Glentoran,ORG
Coleraine,ORG
Coleraine,ORG
Linfield,ORG
Crusaders,ORG
Glenavon,ORG
Glentoran,ORG
Portadown,ORG
Ards,ORG
Cliftonville,ORG
RUGBY,ORG
UNION,ORG
LONDON,LOC
British,MISC
Pilkington,MISC
Cup,MISC
Reading,ORG
Widnes,ORG
English,MISC
Harlequins,LOC
Gloucester,ORG
London,ORG
Irish,ORG
Orrell,ORG
West,ORG
Hartlepool,ORG
Wasps,ORG
Bristol,ORG
Welsh,LOC
Caerphilly,ORG
Cardiff,ORG
Newbridge,ORG
Newport,ORG
Dunvant,ORG
Pontypridd,ORG
Bridgend,ORG
Swansea,ORG
Neath,ORG
Vale,LOC
Scottish,MISC
Boroughmuir,ORG
Watsonians,ORG
SCOTTISH,MISC
GLASGOW,LOC
Scottish,MISC
Dunfermline,ORG
Aberdeen,ORG
Miller,PER
Rowson,PER
Windass,PER
Hearts,ORG
Raith,ORG
Kilmarnock,ORG
Dundee,ORG
United,ORG
Olafsson,PER
Motherwell,ORG
Davies,PER
Ross,PER
Celtic,ORG
Hay,PER
Rangers,ORG
Ferguson,PER
Laudrup,PER
Hibernian,ORG
Wright,PER
Jackson,PER
McGinlay,PER
RUGBY,ORG
UNION,ORG
LONDON,LOC
David,PER
Campese,PER
England,LOC
Australia,LOC
Wallaby,LOC
London,LOC
Saracens,MISC
Francois,PER
Pienaar,PER
Michael,PER
Lynagh,PER
Philippe,PER
Sella,PER
Campese,PER
Ohio,PER
State,PER
Orlando,PER
Pace,PER
Lombardi,MISC
Rotary,ORG
Club,ORG
of,ORG
Houston,ORG
Pace,PER
Ohio,ORG
State,ORG
Rose,MISC
Bowl,MISC
Arizona,ORG
State,ORG
Pace,PER
Pace,PER
Virginia,ORG
Tech,ORG
Cornell,PER
Brown,PER
Arizona,PER
State,PER
Juan,PER
Roque,PER
Jared,PER
Tomich,PER
Nebraska,LOC
Lombardi,ORG
Award,ORG
Vince,PER
Lombardi,PER
Green,ORG
Bay,ORG
Packers,ORG
DUTCH,MISC
AMSTERDAM,LOC
Dutch,MISC
RKC,ORG
Waalwijk,ORG
Willem,ORG
II,ORG
Tilburg,ORG
PSV,ORG
Eindhoven,ORG
Feyenoord,ORG
Twente,ORG
Enschede,ORG
Graafschap,ORG
Doetinchem,ORG
Vitesse,ORG
Arnhem,ORG
Ajax,ORG
Amsterdam,ORG
Heerenveen,ORG
Roda,ORG
JC,ORG
Kerkrade,ORG
Utrecht,ORG
Volendam,ORG
Sparta,ORG
Rotterdam,ORG
NAC,ORG
Breda,ORG
Willem,ORG
II,ORG
Tilburg,ORG
Groningen,ORG
AZ,ORG
Alkmaar,ORG
Fortuna,ORG
Sittard,ORG
NEC,ORG
Nijmegen,ORG
RKC,ORG
Waalwijk,ORG
GERMAN,MISC
BONN,LOC
German,MISC
Bochum,ORG
Bayer,ORG
Leverkusen,ORG
Werder,ORG
Bremen,ORG
1860,ORG
Munich,ORG
Karlsruhe,ORG
Freiburg,ORG
Schalke,ORG
Hansa,ORG
Rostock,ORG
Bayer,ORG
Leverkusen,ORG
Bayern,ORG
Munich,ORG
VfB,ORG
Stuttgart,ORG
Borussia,ORG
Dortmund,ORG
Karlsruhe,ORG
VfL,ORG
Bochum,ORG
FC,PER
Cologne,PER
Schalke,ORG
Werder,ORG
Bremen,ORG
MSV,ORG
Duisburg,ORG
SV,ORG
Munich,ORG
FC,ORG
St.,ORG
Pauli,ORG
Fortuna,ORG
Dusseldorf,ORG
Arminia,ORG
Bielefeld,ORG
FC,ORG
Hansa,ORG
Rostock,ORG
Borussia,ORG
Monchengladbach,ORG
SC,ORG
Freiburg,ORG
FRENCH,MISC
PARIS,LOC
French,MISC
Lens,ORG
Nantes,ORG
Japhet,PER
N'Doram,PER
Claude,PER
Makelele,PER
Jocelyn,PER
Gourvennec,PER
Christophe,PER
Pignol,PER
Paris,ORG
St,ORG
Germain,ORG
Bruno,PER
N'Gotty,PER
Nancy,ORG
Paul,PER
Fischer,PER
Phil,PER
Gray,PER
DUTCH,MISC
AMSTERDAM,LOC
Dutch,MISC
RKC,ORG
Waalwijk,ORG
Starbuck,PER
Willem,ORG
II,ORG
Tilburg,ORG
Konterman,PER
Van,PER
der,PER
Vegt,PER
FRENCH,MISC
PARIS,LOC
French,MISC
Paris,ORG
Saint-Germain,ORG
Monaco,ORG
Bordeaux,ORG
Strasbourg,ORG
Bastia,ORG
Auxerre,ORG
Metz,ORG
Nantes,ORG
Guingamp,ORG
Lille,ORG
Marseille,ORG
Lyon,ORG
Rennes,ORG
Lens,ORG
Le,ORG
Havre,ORG
Iran,LOC
United,ORG
Nations,ORG
Majid,PER
Takht,PER
Ravanchi,PER
U.N.,ORG
Boutros,PER
Boutros-Ghali,PER
Islamic,LOC
Republic,LOC
of,LOC
Iran,LOC
Iraqi,MISC
New,LOC
York,LOC
Iranian,MISC
Iranian,MISC
U.N.-sponsored,MISC
Iraq,LOC
BAGHDAD,LOC
Iraqi,MISC
Reuters,ORG
JUMHOURIYA,ORG
Istanbul,LOC
Ankara,LOC
Iraq,LOC
Arab,MISC
Iraq,LOC
Iraq-bound,MISC
Jordan,LOC
Aqaba,LOC
U.S.,LOC
Kurdish,MISC
Iraq,LOC
Iraq,LOC
QADISSIYA,ORG
Iraq,LOC
U.S.,LOC
IRAQ,LOC
Jalal,PER
Talabani,PER
Kurdish,MISC
Iran,LOC
BABEL,ORG
Iraq,LOC
Jordan,LOC
Clinton,PER
Laurence,PER
McQuillan,PER
WASHINGTON,LOC
Bill,PER
Clinton,PER
Democrats,MISC
Chicago,LOC
Clinton,PER
Republican,MISC
Bob,PER
Dole,PER
Republican-controlled,MISC
Congress,ORG
Clinton,PER
Clinton,PER
Clinton,PER
Janet,PER
Reno,PER
FBI,ORG
Clinton,PER
Clinton,PER
Clinton,PER
White,LOC
House,LOC
Clinton,PER
America,LOC
Clinton,PER
Republican,MISC
House,ORG
Senate,ORG
America,LOC
Clinton,PER
Clinton,PER
West,LOC
Virginia,LOC
Kentucky,LOC
Ohio,LOC
Michigan,LOC
Indiana,LOC
Democrats,MISC
Chicago,LOC
Clinton,PER
White,LOC
House,LOC
Mike,PER
McCurry,PER
McCurry,PER
Clinton,PER
Democrats,MISC
White,LOC
House,LOC
Caribbean,LOC
MIAMI,LOC
Edouard,MISC
Atlantic,LOC
Ocean,LOC
National,ORG
Hurricane,ORG
Center,ORG
Caribbean,LOC
Edouard,MISC
Lixion,PER
Avila,PER
Edouard,MISC
GMT,MISC
Edouard,MISC
Lesser,LOC
Antilles,LOC
France,LOC
ETA,ORG
Spain,LOC
PARIS,LOC
France,LOC
Basque,MISC
ETA,ORG
Spanish,MISC
French,MISC
Interior,ORG
Ministry,ORG
Ignacio,PER
Olascoaga,PER
Mugica,PER
France,LOC
Spain,LOC
ETA,ORG
Basque,ORG
Homeland,ORG
and,ORG
Freedom,ORG
Basque,MISC
German,MISC
Bosnia,LOC
1997--Ruehe,MISC
BONN,LOC
Volker,PER
Ruehe,PER
German,MISC
Bosnia,LOC
NATO-led,MISC
IFOR,ORG
Bosnia,LOC
Ruehe,PER
Bild,ORG
am,ORG
Sonntag,ORG
Bosnian,MISC
Ruehe,PER
NATO,ORG
Yugoslavia,LOC
Italian,MISC
Bossi,PER
ORVIETO,LOC
Italy,LOC
Italian,MISC
Umberto,PER
Bossi,PER
Etruscan,MISC
Orvieto,LOC
Rome,LOC
Orvieto,LOC
Stefano,PER
Cimicchi,PER
Roberto,PER
Benigni,PER
Orvieto,LOC
Etruria,LOC
Bossi,PER
Rome,LOC
Sardinia,LOC
Corsica,LOC
Cyprus,LOC
Cimicchi,PER
Bossi,PER
Padania,LOC
Italy,LOC
Orvieto,LOC
Umbria,LOC
Rome,LOC
Florence,LOC
Etruria,LOC
Etruscan,MISC
Cimicchi,PER
Yugoslavia,LOC
Bossi,PER
Northern,ORG
League,ORG
Rome,LOC
Italian,MISC
VERONA,LOC
Italy,LOC
Italian,MISC
Italian,MISC
ANSA,ORG
Gianfranco,PER
Stevanin,PER
Verona,LOC
ANSA,ORG
Stevanin,PER
Stevanin,PER
Austrian,MISC
Verona,PER
Cesare,PER
dal,PER
Maso,PER
ANSA,ORG
Stevanin,PER
Adige,LOC
Dal,PER
Maso,PER
Stevanin,PER
Stevanin,PER
Belgium,LOC
Jeremy,PER
Lovell,PER
BRUSSELS,LOC
Belgian,MISC
Europe,LOC
Marc,PER
Dutroux,PER
Ransart,LOC
Mont-sur-Marchienne,LOC
Charleroi,LOC
Dutroux,PER
Warwickshire,ORG
Middlesex,ORG
Sussex,ORG
Somerset,ORG
Worcestershire,ORG
Glamorgan,ORG
Hampshire,ORG
Gloucestershire,ORG
Northamptonshire,ORG
Lancashire,ORG
Nottinghamshire,ORG
Durham,ORG
ENGLISH,MISC
COUNTY,MISC
CHAMPIONSHIP,MISC
LONDON,LOC
English,MISC
County,MISC
Championship,MISC
Colchester,LOC
Essex,ORG
Gloucestershire,ORG
Gloucestershire,ORG
J.,PER
Russell,PER
M.,PER
Lynch,PER
N.,PER
Williams,PER
Essex,ORG
G.,PER
Gooch,PER
R.,PER
Irani,PER
P.,PER
Prichard,PER
D.,PER
Robinson,PER
M.,PER
Alleyne,PER
Essex,ORG
Gloucestershire,ORG
Cardiff,LOC
Kent,ORG
C.,PER
Hooper,PER
D.,PER
Fulton,PER
N.,PER
Llong,PER
M.,PER
Walker,PER
Glamorgan,ORG
H.,PER
Morris,PER
A.,PER
Cottey,PER
Glamorgan,ORG
Kent,ORG
Northampton,LOC
Northamptonshire,ORG
Sussex,ORG
Sussex,ORG
Northamptonshire,ORG
Northamptonshire,ORG
Sussex,ORG
Trent,LOC
Bridge,LOC
Nottinghamshire,ORG
Surrey,ORG
A.,PER
Brown,PER
Nottinghamshire,ORG
Surrey,ORG
Worcester,LOC
Warwickshire,ORG
Worcestershire,ORG
K.,PER
Spiring,PER
A.,PER
Giles,PER
P.,PER
Weston,PER
Worcestershire,ORG
Warwickshire,ORG
Headingley,LOC
Yorkshire,ORG
C.,PER
White,PER
R.,PER
Blakey,PER
M.,PER
Moxon,PER
M.,PER
Vaughan,PER
Lancashire,ORG
N.,PER
Fairbrother,PER
M.,PER
Watkinson,PER
D.,PER
Gough,PER
N.,PER
Speak,PER
N.,PER
Fairbrother,PER
D.,PER
Gough,PER
Yorkshire,ORG
Lancashire,ORG
Leicester,LOC
Leicestershire,ORG
Hampshire,ORG
G.,PER
Parsons,PER
Leicestershire,ORG
Hampshire,ORG
PAKISTAN,LOC
ENGLAND,LOC
LONDON,LOC
Pakistan,LOC
England,LOC
The,LOC
Oval,LOC
England,LOC
Pakistan,LOC
ENGLAND,LOC
PAKISTAN,LOC
LONDON,LOC
England,LOC
Pakistan,LOC
Oval,LOC
England,LOC
J.,PER
Crawley,PER
G.,PER
Thorpe,PER
Waqar,PER
Younis,PER
Pakistan,LOC
Saeed,PER
Anwar,PER
Salim,PER
Malik,PER
Ijaz,PER
Ahmed,PER
England,LOC
M.,PER
Atherton,PER
Inzamam-ul-Haq,PER
Mushtaq,PER
Ahmed,PER
A.,PER
Stewart,PER
Asif,PER
Mujtaba,PER
Mushtaq,PER
Ahmed,PER
N.,PER
Hussain,PER
Mushtaq,PER
Ahmed,PER
G.,PER
Thorpe,PER
Wasim,PER
Akram,PER
Mushtaq,PER
Ahmed,PER
J.,PER
Crawley,PER
Aamir,PER
Sohail,PER
Wasim,PER
Akram,PER
N.,PER
Knight,PER
Mushtaq,PER
Ahmed,PER
C.,PER
Lewis,PER
Waqar,PER
Younis,PER
D.,PER
Cork,PER
Mushtaq,PER
Ahmed,PER
R.,PER
Croft,PER
Ijaz,PER
Ahmed,PER
Wasim,PER
Akram,PER
I.,PER
Salisbury,PER
A.,PER
Mullally,PER
Wasim,PER
Akram,PER
Wasim,PER
Akram,PER
Waqar,PER
Younis,PER
Mushtaq,PER
Ahmed,PER
Aamir,PER
Sohail,PER
Mohammad,PER
Akram,PER
Pakistan,LOC
Saeed,PER
Anwar,PER
Knight,PER
Mullally,PER
Aamir,PER
Sohail,PER
Ijaz,PER
Ahmed,PER
Cork,PER
Mullally,PER
Croft,PER
Pakistan,LOC
English,MISC
County,MISC
Championship,MISC
Portsmouth,LOC
Middlesex,ORG
K.,PER
Brown,PER
L.,PER
Botham,PER
Hampshire,ORG
Chester-le-Street,LOC
Glamorgan,ORG
Durham,ORG
FOWLER,PER
MCMANAMAN,PER
ENGLAND,LOC
LONDON,LOC
England,LOC
Glen,PER
Hoddle,PER
Liverpool,ORG
Steve,PER
McManaman,PER
Robbie,PER
Fowler,PER
England,LOC
World,MISC
Cup,MISC
Moldova,LOC
England,LOC
Kishinev,LOC
Hoddle,PER
Hoddle,PER
Darren,PER
Anderton,PER
Steve,PER
Howey,PER
Paul,PER
Gascoigne,PER
Les,PER
Ferdinand,PER
David,PER
Batty,PER
WEAVER,PER
BAN,PER
LONDON,LOC
Jason,PER
Weaver,PER
Jockey,ORG
Club,ORG
Weaver,PER
Pontefract,LOC
Weaver,PER
St,ORG
Leger,ORG
Double,PER
Trigger,PER
Doncaster,MISC
Cup,MISC
Weaver,PER
English,MISC
"2,000",MISC
Guineas,MISC
Mister,LOC
Baileys,LOC
REDGRAVE,PER
OLYMPIC,MISC
LONDON,LOC
Britain,LOC
Steven,PER
Redgrave,PER
Olympic,MISC
2000,ORG
Games,ORG
Sydney,LOC
Redgrave,PER
Olympics,MISC
Matthew,PER
Pinsent,PER
Atlanta,MISC
Games,MISC
Sydney,LOC
BOTHAM,PER
GATTING,PER
LONDON,LOC
Liam,PER
Botham,PER
Ian,PER
Hampshire,ORG
Botham,PER
Mike,PER
Gatting,PER
England,LOC
Middlesex,ORG
Portsmouth,LOC
Botham,PER
Portsmouth,LOC
Southampton,LOC
John,PER
Stephenson,PER
Middlesex,ORG
Botham,PER
Portsmouth,LOC
Ian,PER
Botham,PER
Australian,MISC
Greg,PER
Chappell,PER
RUGBY,ORG
UNION,ORG
CARLING,PER
ENGLAND,LOC
LONDON,LOC
England,LOC
Will,PER
Carling,PER
Jeremy,PER
Guscott,PER
Rory,PER
Underwood,PER
Dean,PER
Richards,PER
England,LOC
Rugby,ORG
Football,ORG
Union,ORG
DODGERS,ORG
MONTREAL,LOC
Hideo,PER
Nomo,PER
Greg,PER
Gagne,PER
Los,ORG
Angeles,ORG
Dodgers,ORG
Montreal,ORG
Expos,ORG
Dodgers,ORG
Expos,ORG
Nomo,PER
San,LOC
Francisco,LOC
Mike,PER
Williams,PER
Benito,PER
Santiago,PER
Ruben,PER
Amaro,PER
RBI,MISC
Philadelphia,ORG
Phillies,ORG
San,ORG
Francisco,ORG
Giants,ORG
Williams,PER
Williams,PER
San,LOC
Francisco,LOC
Pittsburgh,LOC
Al,PER
Martin,PER
Denny,PER
Neagle,PER
John,PER
Smoltz,PER
Pittsburgh,ORG
Pirates,ORG
Atlanta,ORG
Braves,ORG
Braves,ORG
Pirates,ORG
Smoltz,PER
Neagle,PER
Braves,ORG
St,LOC
Louis,LOC
Gary,PER
Sheffield,PER
Devon,PER
White,PER
Mark,PER
Hutton,PER
Florida,ORG
Marlins,ORG
St.,ORG
Louis,ORG
Cardinals,ORG
White,PER
Mark,PER
Petkovsek,PER
Marlins,ORG
New,LOC
York,LOC
Steve,PER
Finley,PER
San,ORG
Diego,ORG
Padres,ORG
New,LOC
York,LOC
Bobby,PER
Valentine,PER
Mets,ORG
Willie,PER
Blair,PER
Tony,PER
Gwynn,PER
Wally,PER
Joyner,PER
Padres,ORG
San,ORG
Diego,ORG
NL,MISC
East,MISC
Houston,LOC
Tony,PER
Eusebio,PER
Houston,ORG
Astros,ORG
Chicago,ORG
Cubs,ORG
Astros,ORG
St,LOC
Louis,LOC
Gary,PER
Sheffield,PER
Devon,PER
White,PER
Mark,PER
Hutton,PER
Florida,ORG
Marlins,ORG
St.,ORG
Louis,ORG
Cardinals,ORG
Sheffield,PER
Luis,PER
Castilla,PER
Alex,PER
Arias,PER
Marlins,ORG
Colorado,LOC
Hal,PER
Morris,PER
Eric,PER
Davis,PER
John,PER
Smiley,PER
Cincinnati,ORG
Reds,ORG
Colorado,ORG
Rockies,ORG
Reds,ORG
Morris,PER
Armando,PER
Reynoso,PER
Barry,PER
Larkin,PER
Kevin,PER
Mitchell,PER
Davis,PER
RUGBY,ORG
UNION,ORG
NEW,LOC
ZEALAND,LOC
MEHRTENS,PER
JOHANNESBURG,LOC
New,LOC
Zealand,LOC
Andrew,PER
Mehrtens,PER
Johannesburg,LOC
